Date,Time,Location,Sub-location,Source,Notes,Longitude,Latitude,Postal,Area
5/5/2021,1000h - 2030h,Toast & Curry (43 Siloso Beach Walk),NaN,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.8175542,1.252005792,99010,Bukit Merah
5/5/2021,1035h - 1105h,IKEA Alexandra (317 Alexandra Road),NaN,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.8060348,1.287966195,159965,Queenstown
5/5/2021,1140h - 1245h,IKEA Tampines (60 Tampines North Drive 2),NaN,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.9324941,1.374026578,528764,Pasir Ris
5/5/2021,1200h - 1315h,Sin Heng Kee Porridge (685 Hougang Street 61),NaN,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.8859822,1.37499003,530685,Sengkang
5/5/2021,1220h - 1345h,Tampines 1 (10 Tampines Central) ,iSteaks,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.945131,1.354176808,529536,Tampines
5/5/2021,1235h - 1305h,Changi Airport Terminal 3 (65 Airport Boulevard),Kopitiam,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.9869789,1.356681859,NIL,Changi Airport
5/5/2021,1310h - 1405h,Giant Hypermarket – Tampines (21 Tampines North Drive 2),NaN,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.9320789,1.372254355,NIL,Pasir Ris
5/5/2021,1415h - 1440h,Changi Airport Terminal 3 (65 Airport Boulevard),Kopitiam,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.9869789,1.356681859,NIL,Changi Airport
5/5/2021,1415h - 1450h,Bedok Interchange Hawker Centre (208B New Upper Changi Road),NaN,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.9305703,1.32478237,462208,Bedok
5/5/2021,1505h - 1600h,Eastlink Mall (8 Tampines Central 1) ,Koufu,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.9443186,1.354329697,529543,Tampines
5/5/2021,1515h - 1610h,Junction 9 (18 Yishun Avenue 9),Sheng Siong Supermarket,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.8416008,1.433031982,768897,Yishun
5/5/2021,1600h - 0400h,Kopitiam Square (10 Sengkang Square),NaN,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.8938396,1.391359822,544829,Sengkang
5/5/2021,1600h - 1700h,Changi General Hospital (2 Simei Street 3) ,Kopitiam,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.9493525,1.340690067,529889,Tampines
5/5/2021,1605h - 1645h,Tampines Mall (4 Tampines Central 5),UNIQLO,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.9446962,1.352580252,529510,Tampines
5/5/2021,1610h - 2045h,Thye Hwa Heng Canteen (29 Eunos Avenue 6),NaN,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.8957143,1.321365627,409619,Geylang
5/5/2021,1735h - 2100h,Royal Albatross (8 Sentosa Gateway),NaN,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.8203102,1.256755423,98269,Bukit Merah
5/5/2021,1750h - 1820h,Sheng Siong Supermarket (506 Tampines Central 1),NaN,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.9459122,1.35590219,520506,Tampines
5/5/2021,1810h - 1845h,Junction 8 (9 Bishan Place) ,McDonald’s,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.8484901,1.350235842,NIL,Bishan
5/5/2021,1815h - 1850h,Killiney Kopitiam (11 Upper East Coast Road),NaN,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.9256815,1.31292469,455205,Marine Parade
5/5/2021,1820h - 1850h,Snip Avenue (419 Tampines Street 41),NaN,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.9467269,1.357832522,520419,Tampines
5/5/2021,1830h - 1935h,Parkway Parade (80 Marine Parade) ,Ramen Dining Keisuke Tokyo,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.9077388,1.302482026,440080,Marine Parade
5/5/2021,1830h - 2330h,Plaza Singapura (68 Orchard Road) ,Starbucks,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.8450673,1.300820718,238839,Museum
5/5/2021,1840h - 1910h,Great World City (1 Kim Seng Promenade),NaN,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.8319759,1.293475962,NIL,River Valley
5/5/2021,1850h - 1915h,Siglap New Market (934 East Coast Road) ,NTUC FairPrice,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.9252345,1.312307522,459125,Marine Parade
5/5/2021,1945h - 2045h,O.Bba Jjajang (77 Tanjong Pagar Road),NaN,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.843846,1.277919806,88498,Marina East
5/5/2021,2015h - 2105h,Changi Airport Terminal 3 (65 Airport Boulevard),Kopitiam,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.9869789,1.356681859,NIL,Changi Airport
5/5/2021,2035h - 2110h,Changi Airport Terminal 3 (65 Airport Boulevard),Kopitiam,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.9869789,1.356681859,NIL,Changi Airport
5/4/2021,0830h - 2220h,White Sands (1 Pasir Ris Central Street 3) ,Unity Pharmacy,https://www.channelnewsasia.com/news/singapore/covid-19-locations-visited-cases-may-14-eateries-royal-albatross-14809126,Added/ Updated on 2021-05-15,103.9497492,1.372398981,518457,Pasir Ris
5/4/2021,1425h - 1455h,VivoCity (1 HabourFront Walk) ,Kopitiam,https://www.todayonline.com/singapore/ica-building-paya-lebar-square-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-05-19,103.8223825,1.264277273,NIL,Bukit Merah
5/4/2021,1600h - 0400h,Kopitiam Square (10 Sengkang Square),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-locations-visited-cases-may-14-eateries-royal-albatross-14809126,"Added/ Updated on 2021-05-15, Overnight case",103.8938396,1.391359822,544829,Sengkang
5/4/2021,1720h - 1755h,PLQ Mall (10 Paya Lebar Road),NaN,https://www.todayonline.com/singapore/ica-building-paya-lebar-square-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-05-19,103.8927244,1.317523846,409057,Paya Lebar
5/4/2021,1755h - 1825h,Bedok Interchange Hawker Centre (208B New Upper Changi Road),NaN,https://www.channelnewsasia.com/news/singapore/locations-visited-by-covid-19-cases-suntec-bugis-may-17-14829222,Added/ Updated on 2021-05-18,103.9305703,1.32478237,462208,Bedok
5/4/2021,1820h - 1855h,Paya Lebar Square (60 Paya Lebar Road),NaN,https://www.todayonline.com/singapore/ica-building-paya-lebar-square-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-05-19,103.8925506,1.318675756,409051,Paya Lebar
5/4/2021,2010h - 2040h,Changi Airport Terminal 1 (80 Airport Boulevard),Food Gallery,https://www.channelnewsasia.com/news/singapore/covid-19-locations-visited-cases-may-14-eateries-royal-albatross-14809126,Added/ Updated on 2021-05-15,103.9906055,1.361291232,819642,Changi Airport
5/3/2021,0830h - 2220h,White Sands (1 Pasir Ris Central Street 3) ,Unity Pharmacy,https://www.channelnewsasia.com/news/singapore/covid-19-locations-visited-cases-may-14-eateries-royal-albatross-14809126,Added/ Updated on 2021-05-15,103.9497492,1.372398981,518457,Pasir Ris
5/3/2021,1200h - 1230h,Changi Airport Terminal 3 (65 Airport Boulevard),Kopitiam,https://www.channelnewsasia.com/news/singapore/covid-19-visited-community-cases-ikea-malls-changi-airport-14803894,Added/ Updated on 2021-05-14,103.9869789,1.356681859,NIL,Changi Airport
5/3/2021,1255h - 1400h,The Clementi Mall (3155 Commonwealth Avenue West),Boleh Boleh!,https://www.channelnewsasia.com/news/singapore/locations-visited-by-covid-19-cases-suntec-bugis-may-17-14829222,Added/ Updated on 2021-05-18,103.7645964,1.315553543,129588,Clementi
5/3/2021,1340h - 1420h,Changi Airport Terminal 1 (80 Airport Boulevard),Orchis Food Court,https://www.channelnewsasia.com/news/singapore/covid-19-locations-visited-cases-may-14-eateries-royal-albatross-14809126,Added/ Updated on 2021-05-15,103.9906055,1.361291232,819642,Changi Airport
5/3/2021,1505h - 1600h,Tampines Mart (9 Tampines Street 32),Giant,https://www.channelnewsasia.com/news/singapore/locations-visited-by-covid-19-cases-suntec-bugis-may-17-14829222,Added/ Updated on 2021-05-18,103.9601535,1.354593929,529286,Tampines
5/3/2021,1600h - 0400h,Kopitiam Square (10 Sengkang Square),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-locations-visited-cases-may-14-eateries-royal-albatross-14809126,"Added/ Updated on 2021-05-15, Overnight case",103.8938396,1.391359822,544829,Sengkang
5/3/2021,1705h - 1825h,Changi Airport Terminal 3 (65 Airport Boulevard),Kopitiam,https://www.channelnewsasia.com/news/singapore/covid-19-visited-community-cases-ikea-malls-changi-airport-14803894,Added/ Updated on 2021-05-14,103.9869789,1.356681859,NIL,Changi Airport
5/3/2021,2025h - 2125h,Changi Airport Terminal 3 (65 Airport Boulevard),Kopitiam,https://www.channelnewsasia.com/news/singapore/covid-19-locations-visited-cases-may-14-eateries-royal-albatross-14809126,Added/ Updated on 2021-05-15,103.9869789,1.356681859,NIL,Changi Airport
5/2/2021,0830h - 2220h ,White Sands (1 Pasir Ris Central Street 3) ,Unity Pharmacy,https://www.channelnewsasia.com/news/singapore/covid-19-locations-visited-cases-may-14-eateries-royal-albatross-14809126,Added/ Updated on 2021-05-15,103.9497492,1.372398981,518457,Pasir Ris
5/2/2021,1150h - 1350h,Tampines 1 (10 Tampines Central 1),The Sushi Bar,https://www.channelnewsasia.com/news/singapore/covid-19-visited-community-cases-ikea-malls-changi-airport-14803894,Added/ Updated on 2021-05-14,103.9451412,1.354323212,529536,Tampines
5/2/2021,1230h - 1300h,Changi Airport Terminal 3 (65 Airport Boulevard),Kopitiam,https://www.channelnewsasia.com/news/singapore/covid-19-visited-community-cases-ikea-malls-changi-airport-14803894,Added/ Updated on 2021-05-14,103.9869789,1.356681859,NIL,Changi Airport
5/2/2021,1605h - 1645h,White Sands (1 Pasir Ris Central Street 3) ,NTUC Fairprice,https://www.channelnewsasia.com/news/singapore/covid-19-locations-visited-cases-may-14-eateries-royal-albatross-14809126,Added/ Updated on 2021-05-15,103.9497492,1.372398981,518457,Pasir Ris
5/2/2021,1745h - 1830h,Changi Airport Terminal 3 (65 Airport Boulevard),Kopitiam,https://www.channelnewsasia.com/news/singapore/covid-19-visited-community-cases-ikea-malls-changi-airport-14803894,Added/ Updated on 2021-05-14,103.9869789,1.356681859,NIL,Changi Airport
5/1/2021,1005h - 1035h,Chai Chee United Temple (6 Chai Chee Lane),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-visited-community-cases-ikea-malls-changi-airport-14803894,Added/ Updated on 2021-05-14,103.9191273,1.328490029,469020,Geylang
5/1/2021,1220h - 1345h,Tampines 1 (10 Tampines Central),iSteaks,https://www.channelnewsasia.com/news/singapore/locations-visited-by-covid-19-cases-during-jem-westgate-may-16-14822830,Added/ Updated on 2021-05-17,103.945131,1.354176808,529536,Tampines
5/1/2021,1415h - 1605h,Jewel Changi Airport (78 Airport Boulevard),Maison de PB,https://www.channelnewsasia.com/news/singapore/covid-19-visited-community-cases-ikea-malls-changi-airport-14803894,Added/ Updated on 2021-05-14,103.9896703,1.360331745,819666,Changi Airport
5/1/2021,1430h - 2220h,White Sands (1 Pasir Ris Central Street 3) ,Unity Pharmacy,https://www.channelnewsasia.com/news/singapore/covid-19-locations-visited-cases-may-14-eateries-royal-albatross-14809126,Added/ Updated on 2021-05-15,103.9497492,1.372398981,518457,Pasir Ris
5/1/2021,1600h - 0400h,Kopitiam Square (10 Sengkang Square),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-locations-visited-cases-may-14-eateries-royal-albatross-14809126,"Added/ Updated on 2021-05-15, Overnight case",103.8938396,1.391359822,544829,Sengkang
5/1/2021,1635h - 1805h,Jewel Changi Airport (78 Airport Boulevard),Five Spice,https://www.channelnewsasia.com/news/singapore/covid-19-visited-community-cases-ikea-malls-changi-airport-14803894,Added/ Updated on 2021-05-14,103.9896703,1.360331745,819666,Changi Airport
5/1/2021,1940h - 2040h,Eastpoint Mall (3 Simei Street 6),Sanook Kitchen,https://www.channelnewsasia.com/news/singapore/covid-19-locations-visited-cases-may-14-eateries-royal-albatross-14809126,Added/ Updated on 2021-05-15,103.9530508,1.342691998,528833,Tampines
5/1/2021,2000h - 2100h,Waterway Point (83 Punggol Central),Ichiban Boshi,https://www.channelnewsasia.com/news/singapore/covid-19-locations-visited-may-15-community-cases-14802208,Added/ Updated on 2021-05-16,103.9021627,1.406412835,NIL,Punggol
4/30/2021,0830h - 2220h ,White Sands (1 Pasir Ris Central Street 3) ,Unity Pharmacy,https://www.channelnewsasia.com/news/singapore/covid-19-locations-visited-cases-may-14-eateries-royal-albatross-14809126,Added/ Updated on 2021-05-15,103.9497492,1.372398981,518457,Pasir Ris
4/30/2021,1055h - 1125h,Changi Airport Terminal 3 (65 Airport Boulevard),Kopitiam,https://www.channelnewsasia.com/news/singapore/covid-19-visited-community-cases-ikea-malls-changi-airport-14803894,Added/ Updated on 2021-05-14,103.9869789,1.356681859,NIL,Changi Airport
4/30/2021,1600h - 0400h,Kopitiam Square (10 Sengkang Square),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-locations-visited-cases-may-14-eateries-royal-albatross-14809126,"Added/ Updated on 2021-05-15, Overnight case",103.8938396,1.391359822,544829,Sengkang
4/29/2021,1510h - 1540h,Changi Airport Terminal 3 (65 Airport Boulevard),Kopitiam,https://www.channelnewsasia.com/news/singapore/covid-19-visited-community-cases-ikea-malls-changi-airport-14803894,Added/ Updated on 2021-05-14,103.9869789,1.356681859,NIL,Changi Airport
2/1/2021,1600h - 1700h,Jurong Point (1 Jurong West Central 2),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-community-locations-jurong-point-white-sands-14119438,Added/ Updated on 2021-02-08,103.706685,1.339452004,NIL,Boon Lay
2/1/2021,1710h - 1815h ,Sun Plaza (30 Sembawang Drive),Pizza Hut,https://www.channelnewsasia.com/news/singapore/covid-19-community-locations-jurong-point-white-sands-14119438,Added/ Updated on 2021-02-08,103.8194621,1.448226538,757713,Sembawang
1/31/2021,1820h - 2035h,White Sands (1 Pasir Ris Central Street 3),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-community-locations-jurong-point-white-sands-14119438,Added/ Updated on 2021-02-08,103.9497492,1.372398981,518457,Pasir Ris
1/31/2021,1830h - 1900h,White Sands (1 Pasir Ris Central Street 3),ValuDollar,https://www.channelnewsasia.com/news/singapore/covid-19-community-locations-jurong-point-white-sands-14119438,Added/ Updated on 2021-02-08,103.9497492,1.372398981,518457,Pasir Ris
1/30/2021,2200h - 0000h,Golden Village Yishun (51 Yishun Central 1),Hall 1,https://www.channelnewsasia.com/news/singapore/covid-19-community-locations-jurong-point-white-sands-14119438,Added/ Updated on 2021-02-08,103.836311,1.429930027,NIL,Yishun
1/29/2021,1900h - 1930h,Northpoint City (930 Yishun Avenue 2),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-community-locations-jurong-point-white-sands-14119438,Added/ Updated on 2021-02-08,103.8361072,1.429244143,769098,Yishun
1/28/2021,1035h - 1225h,Changi Airport Terminal 1 (80 Airport Boulevard),Orchis Food Court,https://www.channelnewsasia.com/news/singapore/covid-19-community-locations-jurong-point-white-sands-14119438,Added/ Updated on 2021-02-08,103.9906055,1.361291232,819642,Changi Airport
1/28/2021,1730h - 1930h,National Service Resort & Country Club Changi (10 Changi Coast Walk),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-places-locations-jan-30-visited-by-community-cases-14075496,Added/ Updated on 2021-01-31,103.9696159,1.320199249,499739,Bedok
1/27/2021,0800h - 1800h,Broadway (848 Yishun Street 81),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-places-locations-jan-30-visited-by-community-cases-14075496,Added/ Updated on 2021-01-31,103.8355758,1.41607677,760848,Yishun
1/27/2021,0900h - 0930h,Changi Airport Terminal 1 (80 Airport Boulevard),Orchis Food Court,https://www.channelnewsasia.com/news/singapore/covid-19-community-locations-jurong-point-white-sands-14119438,Added/ Updated on 2021-02-08,103.9906055,1.361291232,819642,Changi Airport
1/27/2021,1810h - 1900h,Northpoint City (930 Yishun Avenue 2),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-community-locations-jurong-point-white-sands-14119438,Added/ Updated on 2021-02-08,103.8361072,1.429244143,769098,Yishun
1/26/2021,0800h - 1800h,Broadway (848 Yishun Street 81),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-places-locations-jan-30-visited-by-community-cases-14075496,Added/ Updated on 2021-01-31,103.8355758,1.41607677,760848,Yishun
1/25/2021,0800h - 1800h,Broadway (848 Yishun Street 81),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-places-locations-jan-30-visited-by-community-cases-14075496,Added/ Updated on 2021-01-31,103.8355758,1.41607677,760848,Yishun
1/25/2021,1255h - 1400h,China Square Food Centre (51 Telok Ayer Street),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-places-locations-jan-30-visited-by-community-cases-14075496,Added/ Updated on 2021-01-31,103.8492818,1.282897028,48441,Singapore River
1/25/2021,1625h - 1720h,Changi Airport Terminal 3 (65 Airport Boulevard),Kopitiam,https://www.channelnewsasia.com/news/singapore/covid-19-community-locations-jurong-point-white-sands-14119438,Added/ Updated on 2021-02-08,103.9869789,1.356681859,NIL,Changi Airport
1/24/2021,0800h - 1800h,Broadway (848 Yishun Street 81),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-places-locations-jan-30-visited-by-community-cases-14075496,Added/ Updated on 2021-01-31,103.8355758,1.41607677,760848,Yishun
1/24/2021,1220h - 1305h,Changi Airport Terminal 1 (80 Airport Boulevard),Orchis Food Court,https://www.channelnewsasia.com/news/singapore/covid-19-community-locations-jurong-point-white-sands-14119438,Added/ Updated on 2021-02-08,103.9906055,1.361291232,819642,Changi Airport
